id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
10936293,2014-01-21,2014-01-21,,Africa/Johannesburg,,383144,tonyrebelo,2014-03-08 21:19:40 UTC,2018-08-07 10:11:05 UTC,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/10936293,https://static.inaturalist.org/photos/15374331/medium.jpg?1523753094,,"",<h3>Bloodsucker</h3><br>,false,3,0,false,,Dreyersdal Road Bergvliet,-34.05337499,18.456586,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
10941139,2013-12-21,2013-12-21,,Africa/Johannesburg,,632306,tuli,2014-01-07 18:03:32 UTC,2018-07-12 21:25:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10941139,https://static.inaturalist.org/photos/15383648/medium.jpg?1523760806,,"bristly mosquito, Botswana, big mosquito","<h3>big hairy, scarey mosquito</h3><br><p>big,hairy,scarey mosquito,<br/>well more bristly than hairy, but certainly big by local standards.  I've seen similar critters on odd occasions before and nearly always, as was the case this time - just one individual. I was bitten once a few years back by one and it was a pretty painful experience.</p>",false,1,0,false,,"Gaborone North, home: 4 ha agricultural smallholding within city boundary,area rapidly becoming residential.
Is this urban or rural?",-24.5571931,25.9637524,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
10941965,Sun Apr 15 2018 11:17:25 GMT+0800 (GMT+8),2018-04-15,2018-04-15 03:17:25 UTC,Australia/Perth,,837796,hku_bioblitz_f10,2018-04-15 03:17:40 UTC,2018-07-01 20:31:31 UTC,needs_id,,https://www.inaturalist.org/observations/10941965,https://static.inaturalist.org/photos/15385475/medium.jpg?1523762265,,"",Mosquito,false,1,0,false,3,"Jockey Club Tower 賽馬會教學樓, 香港, 香港, HK",22.2832853408,114.1344703503,32,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
10943597,2014-01-11,2014-01-11,,Africa/Johannesburg,,67590,wynand_uys,2014-01-11 08:36:49 UTC,2018-04-15 04:03:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10943597,https://static.inaturalist.org/photos/15388711/medium.jpg?1523764575,,rural,<h3>Mozzie</h3><br>Wingspan about 7mm<br>In damp forest undergrowth,false,3,0,false,,Blyde River Near Hoedspruit: Blyde riverine forest,-24.405,30.814,110,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
10948127,2014-01-11,2014-01-11,,Africa/Johannesburg,,7682,nicky,2014-01-14 08:42:57 UTC,2018-04-15 06:31:55 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/10948127,https://static.inaturalist.org/photos/15397852/medium.jpg?1523772716,,rural,<h3>Culicidae (Mosquito)</h3><br>,false,2,0,false,,Uitzigt 216 Portion 35,-34.02966,22.9828,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
10949506,Sun Apr 15 2018 14:58:45 GMT+0800 (GMT+8),2018-04-15,2018-04-15 06:58:45 UTC,Australia/Perth,,837802,hku_bioblitz_a05,2018-04-15 07:00:04 UTC,2018-05-12 16:41:14 UTC,needs_id,,https://www.inaturalist.org/observations/10949506,https://static.inaturalist.org/photos/15400821/medium.jpg?1523775747,,"",,false,0,0,false,3,"香港旭龢道50號, 香港, 香港, HK",22.2808283333,114.1383055,10,,,false,,,Mosquito,Culicidae,Mosquitoes,Insecta,52134
10963096,2018-04-14 10:39:20,2018-04-14,2018-04-14 14:39:20 UTC,Eastern Time (US & Canada),,43807,keimwj,2018-04-15 14:37:06 UTC,2018-09-03 19:10:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10963096,https://static.inaturalist.org/photos/15428658/medium.jpg?1523803022,,"Buckingham Springs, Bucks Co, PA, Found on siding., 4.4 mm wing length, Class: Insecta, Order: Diptera, Nematocera, Infraorder: Culicomorpha, Family: Culicidae, mosquito (Family: Culicidae)","14 Apr 2018.
Buckingham Springs, Bucks Co, PA.
Female.
4.4 mm wing length.
Found on siding.",false,1,0,false,,"Buckingham, Pennsylvania, United States",40.301765,-75.035574,4,,,false,,"",Culex,Culex,,Insecta,130033
10969012,2014-05-10,2014-05-10,,Africa/Johannesburg,,687604,riana60,2014-05-11 04:11:34 UTC,2018-04-15 17:43:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10969012,https://static.inaturalist.org/photos/15440994/medium.jpg?1523811899,,"Olifants River, rural, mosquito, rock pool",<h3>Only my mother could love me</h3><br>,false,1,0,false,,Presidentsrus,-25.760799,29.319559,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
10972660,2018/04/14 5:51 PM SAST,2018-04-14,2018-04-14 15:51:00 UTC,Africa/Johannesburg,,90178,rjpretor,2018-04-15 18:26:07 UTC,2018-04-15 18:54:27 UTC,needs_id,,https://www.inaturalist.org/observations/10972660,https://static.inaturalist.org/photos/15447297/medium.jpg?1523816723,,"",,false,0,0,false,,"Roodevallei farm, South Africa",-28.4298099427,26.2219405174,4,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
10972754,2018/04/14 6:06 PM SAST,2018-04-14,2018-04-14 16:06:00 UTC,Africa/Johannesburg,,90178,rjpretor,2018-04-15 18:28:17 UTC,2018-04-15 18:54:27 UTC,needs_id,,https://www.inaturalist.org/observations/10972754,https://static.inaturalist.org/photos/15447436/medium.jpg?1523816821,,"",,false,0,0,false,,"Roodevallei farm, South Africa",-28.4293782929,26.221935153,4,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
10973323,2014-03-21,2014-03-21,,Africa/Johannesburg,,383144,tonyrebelo,2014-04-03 21:34:15 UTC,2018-08-07 11:31:14 UTC,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/10973323,https://static.inaturalist.org/photos/15448744/medium.jpg?1523817759,,"",<h3>Blood sucker</h3><br>,false,2,0,false,,Langebaan Lagoon: Geelbek Homestead restaurant: West Coast National Park,-33.193881,18.1251884167,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11004397,2014-08-15,2014-08-15,,Africa/Johannesburg,,383144,tonyrebelo,2014-08-18 22:33:13 UTC,2018-08-13 13:20:08 UTC,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/11004397,https://static.inaturalist.org/photos/15508561/medium.jpg?1523868309,,"",<h3>Mozzie</h3><br>,false,3,0,false,,Sunbird Lodge & Fynbos Reserve: Napier,-34.4965035278,19.8899128889,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11015241,Mon Apr 16 2018 11:08:08 GMT-0500 (CDT),2018-04-16,2018-04-16 16:08:08 UTC,Central Time (US & Canada),,749670,s2018plot16,2018-04-16 16:54:19 UTC,2019-09-14 04:05:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11015241,https://static.inaturalist.org/photos/15530396/medium.jpg?1523897660,,"","Plot 6
Quadrant 1
DG and FR",false,3,0,false,3,"Texas Woman's University, Denton, TX, US",33.2254623492,-97.1281827921,30,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11023837,Mon Apr 16 2018 21:24:00 GMT+0100 (GMT+1),2018-04-16,2018-04-16 19:24:00 UTC,Amsterdam,,5365,markchandler,2018-04-16 20:26:09 UTC,2018-04-16 20:43:52 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/11023837,https://static.inaturalist.org/photos/15546280/medium.jpg?1523910389,,"",,false,2,0,false,3,"Star Lane, Polegate, England, GB",50.8076455927,0.1564873168,65,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11043606,2018/04/15 10:50 PM MDT,2018-04-15,2018-04-16 04:50:00 UTC,Mountain Time (US & Canada),,756103,kcorral2,2018-04-17 04:55:54 UTC,2018-05-07 00:14:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11043606,https://static.inaturalist.org/photos/15583464/medium.jpg?1523940829,,"","The park near my house is packed with mosquitoes. I simply walked around and had saw this mosquito in my arm.
Kingdom:	Animalia
Phylum:	Arthropoda
Class:	Insecta
Order:	Diptera
Suborder:	Nematocera
Infraorder:	Culicomorpha
Superfamily:	Culicoidea
Family:	Culicidae",false,0,0,false,,"Remcon, El Paso, TX 79912, USA",31.8497293705,-106.5697431564,41,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11059878,2018-04-17 12:51:48 pm CEST,2018-04-17,2018-04-17 10:51:48 UTC,Paris,,30467,mattiamenchetti,2018-04-17 10:54:54 UTC,2018-04-18 12:20:53 UTC,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/11059878,https://static.inaturalist.org/photos/15602928/medium.jpeg?1523962648,,"",,false,1,0,false,2,"Via Madonna del Piano, 2, 50019 Sesto Fiorentino FI, Italy",43.8170754875,11.2025677185,128,,,false,,,Flies,Culicidae,Mosquitoes,Insecta,52134
11071949,2014-09-28,2014-09-28,,Africa/Johannesburg,,7682,nicky,2014-11-16 20:12:58 UTC,2018-04-17 17:43:55 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/11071949,https://static.inaturalist.org/photos/15626398/medium.jpg?1523984517,,"",<h3>Culicidae sp. on Crassula nemorosa</h3><br>,false,0,0,false,,Mosslands Two River Trail,-33.40637,26.44753,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11108577,2015-09-18,2015-09-18,,Africa/Johannesburg,,528390,sallyslak,2015-09-20 17:38:29 UTC,2018-09-17 12:00:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11108577,https://static.inaturalist.org/photos/15698782/medium.jpg?1524044639,,Outramps CREW Kapteinskloof,<h3>Big mossie</h3><br>,false,3,0,false,,Kapteinskloof south of gate,-33.71884,22.4075,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11112937,2015-01-03,2015-01-03,,Africa/Johannesburg,,528390,sallyslak,2015-01-07 12:49:57 UTC,2018-08-20 07:27:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11112937,https://static.inaturalist.org/photos/15707826/medium.jpg?1524054912,,Chilibush,<h3>472 Mosquito?</h3><br>,false,1,0,false,,Chilibush,-33.9667,22.0908,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11134715,2015-05-25,2015-05-25,,Africa/Johannesburg,,659922,magdastlucia,2015-06-03 15:52:42 UTC,2018-04-18 21:16:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11134715,https://static.inaturalist.org/photos/15749214/medium.jpg?1524086168,,"",<h3>Mosquito</h3><br>,false,0,0,false,,St Lucia 1,-28.3762017,32.4179574,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11134762,2015-05-26,2015-05-26,,Africa/Johannesburg,,659922,magdastlucia,2015-06-03 16:05:28 UTC,2018-04-18 21:17:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11134762,https://static.inaturalist.org/photos/15749314/medium.jpg?1524086240,,"",<h3>Yet another mosquito</h3><br>,false,0,0,false,,St Lucia 1,-28.3762017,32.4179574,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11141376,Wed Apr 18 2018 18:40:37 GMT-0500 (CDT),2018-04-18,2018-04-18 23:40:37 UTC,Central Time (US & Canada),,756292,oscar_cabrera,2018-04-18 23:44:25 UTC,2018-05-10 13:31:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11141376,https://static.inaturalist.org/photos/15762318/medium.jpg?1524095374,,"",Water sample was taken from tub water that was found in the woods. Magnification 400x,false,0,0,false,3,"401 1/2 Grove Blvd, Austin, TX, US",30.2405866708,-97.6993648562,136,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11142987,2013/06/07 6:24 PM EDT,2013-06-07,2013-06-07 22:24:00 UTC,Eastern Time (US & Canada),,182379,nancybarrett,2018-04-19 00:25:22 UTC,2019-10-16 01:18:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11142987,https://static.inaturalist.org/photos/15764774/medium.jpg?1524097278,,"",,false,2,0,false,,"Gravenhurst, ON, Canada",44.919643,-79.3741834,26249,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11145385,2015-12-06,2015-12-06,,Africa/Johannesburg,,762608,igmar,2015-12-06 11:57:55 UTC,2019-04-01 10:05:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11145385,https://static.inaturalist.org/photos/15769386/medium.jpg?1524100851,,"Juveniles & Larvae, Pretoria",<h3>Mosquito larva ?</h3><br>Found in a pond,false,3,0,false,,"City of Tshwane, ZA-GT, ZA",-25.7273973883,28.3336169399,1,obscured,,true,,"",Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11150856,2015-11-30,2015-11-30,,Africa/Johannesburg,,383144,tonyrebelo,2015-12-09 06:30:58 UTC,2018-04-19 03:55:08 UTC,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/11150856,https://static.inaturalist.org/photos/15780001/medium.jpg?1524109578,,"",<h3>Midge</h3><br>For bottom right fly,false,2,0,false,,Nieu Bethesda: Murrayfield Guesthouse - Church Street,-31.8640887699,24.5538184,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11157706,2015-02-04,2015-02-04,,Africa/Johannesburg,,390621,colin25,2015-02-04 13:46:23 UTC,2018-05-09 15:26:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11157706,https://static.inaturalist.org/photos/15793922/medium.jpg?1524124943,,"","<h3>Insect caught by Spider</h3><br>Small, dark coloured, long hind legs, long proboscus",false,0,0,false,,Garden Route Botanical Garden,-33.947498,22.463992,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11162810,2015-01-04,2015-01-04,,Africa/Johannesburg,,90178,rjpretor,2015-02-17 09:11:06 UTC,2020-02-17 12:19:10 UTC,needs_id,,https://www.inaturalist.org/observations/11162810,https://static.inaturalist.org/photos/15804250/medium.jpg?1524141836,,"",<h3>A taste for blood</h3><br>,false,2,0,false,,"Sommer-so farm, South Africa",-28.233984,26.368384,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11178801,2018-04-19 4:56:48 PM BRT,2018-04-19,2018-04-19 19:56:48 UTC,Brasilia,,379719,fcstraube,2018-04-19 19:57:47 UTC,2018-04-19 20:29:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11178801,https://static.inaturalist.org/photos/15835276/medium.jpeg?1524167881,,"",,false,0,0,false,2,"Rua Theodoro Makiolka, 686 - Santa Cândida, Curitiba - PR, 82640-010, Brasil",-25.3717684,-49.22912,30,,,false,,,Culicidae,Culicidae,Mosquitoes,Insecta,52134
11180209,2018/04/19 5:53 PM CEST,2018-04-19,2018-04-19 15:53:00 UTC,Paris,,173306,zanskar,2018-04-19 20:32:09 UTC,2018-04-20 19:02:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11180209,https://static.inaturalist.org/photos/15837815/medium.jpeg?1524169663,,"",,false,1,0,false,,"20290 Borgo, France",42.5572452467,9.4472283125,26,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11187709,2016-01-16,2016-01-16,,Africa/Johannesburg,,390621,colin25,2016-01-20 07:26:15 UTC,2018-04-20 00:02:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11187709,https://static.inaturalist.org/photos/15852721/medium.jpg?1524181529,,"",<h3>Leg Swatted</h3><br>Felt this one bite me and reacted instinctively and ^discontinued^ it. Diurnal.,false,2,0,false,,Bergville,-33.9432398,22.4760613,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11189777,2018/04/06 8:46 PM MST,2018-04-06,2018-04-07 02:46:00 UTC,Mountain Time (US & Canada),,4425,birdernaturalist,2018-04-20 00:40:21 UTC,2018-04-20 01:44:39 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/11189777,https://static.inaturalist.org/photos/15856459/medium.jpg?1524184751,,"Costa Rica, Culicidae, Diptera, Rich Hoyer","",false,1,0,false,,"San José, San Gerardo de Dota, Costa Rica",9.5503888889,-83.8076777778,,,,false,,,Predatory Fungus Gnats,Keroplatidae,Predatory Fungus Gnats,Insecta,125922
11192770,2016-01-14,2016-01-14,,Africa/Johannesburg,,129251,alexanderr,2016-01-23 15:10:28 UTC,2019-01-16 17:02:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11192770,https://static.inaturalist.org/photos/15862007/medium.jpg?1524188659,,"",<h3>Mozzie</h3><br>,false,2,0,false,,mount moreland,-29.6391688,31.0968581,1,,,false,,,Комары,Culicidae,Mosquitoes,Insecta,52134
11202905,2016-07-26,2016-07-26,,Africa/Johannesburg,,659922,magdastlucia,2016-10-17 18:23:57 UTC,2018-04-20 06:36:05 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11202905,https://static.inaturalist.org/photos/15881987/medium.jpg?1524206160,,"",<h3>Mosquitoes 2</h3><br>Came to the porch light,false,3,0,false,,St Lucia 1,-28.3762,32.4181,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11214488,2018/04/20 1:35 PM CEST,2018-04-20,2018-04-20 11:35:00 UTC,Paris,,545290,perkpenn,2018-04-20 14:32:20 UTC,2018-04-20 16:35:12 UTC,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/11214488,https://static.inaturalist.org/photos/15906993/medium.jpeg?1524234704,,"",,false,2,0,false,,"89600 Saint-Florentin, France",47.9954977957,3.730885291,5013,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11217259,2016-05-14,2016-05-14,,Africa/Johannesburg,,659922,magdastlucia,2016-05-17 16:12:31 UTC,2018-06-03 16:49:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11217259,https://static.inaturalist.org/photos/15912281/medium.jpg?1524239116,,"",<h3>More than a fatty stain if you smack this one</h3><br>Came to the light (or humans?) inside the house,false,1,0,false,,St Lucia 1,-28.3762,32.418,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11217394,2016-05-16,2016-05-16,,Africa/Johannesburg,,90178,rjpretor,2016-05-18 05:34:53 UTC,2018-04-20 16:01:16 UTC,needs_id,,https://www.inaturalist.org/observations/11217394,https://static.inaturalist.org/photos/15912607/medium.jpg?1524239376,,"",<h3>Culicidae</h3><br>,false,1,0,false,,Bloemfontein,-29.0983093,26.1435664,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11227398,2017-05-23,2017-05-23,,Africa/Johannesburg,,383144,tonyrebelo,2017-06-04 11:43:07 UTC,2018-05-14 16:46:19 UTC,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/11227398,https://static.inaturalist.org/photos/15931778/medium.jpg?1524252862,,"",<h3>Midge</h3><br>Despite a strong Berg Wind these little things were out and about and biting: unnoticeable except for the excruciating itch,false,1,0,false,,Profcon Graaff Reinet,-32.2523971,24.53027128,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11229090,2016-11-16,2016-11-16,,Africa/Johannesburg,,679321,ricky_taylor,2016-11-18 16:44:42 UTC,2019-04-04 08:31:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11229090,https://static.inaturalist.org/photos/15935340/medium.jpg?1524255441,,"",<h3>Mosquito</h3><br>Full of blood,false,1,0,false,,Mtunzini R,-28.959994,31.756386,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11260065,2016-03-28,2016-03-28,,Africa/Johannesburg,,659922,magdastlucia,2016-07-10 09:44:32 UTC,2018-05-25 09:02:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11260065,https://static.inaturalist.org/photos/15999688/medium.jpg?1524307789,,"",<h3>Mosquito</h3><br>,false,2,0,false,,St Lucia 1,-28.3762,32.4181,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11260589,2016-12-16,2016-12-16,,Africa/Johannesburg,,390621,colin25,2016-12-18 10:29:18 UTC,2019-01-23 02:08:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11260589,https://static.inaturalist.org/photos/16000961/medium.jpg?1524309229,,Garden Route Botanical Gardens,"<h3>Blowing in the wind</h3><br>Nobody home, but have seen this before, but .....",false,1,0,false,,Garden Route Botanical Garden,-33.9447866667,22.463825,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11260653,2018-04-21 1:06:46 PM CEST,2018-04-21,2018-04-21 11:06:46 UTC,Paris,,847455,xnenox333,2018-04-21 11:16:21 UTC,2019-08-14 12:03:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11260653,https://static.inaturalist.org/photos/16001106/medium.jpeg?1524309389,,"",Found in bathroom,false,1,0,false,2,"Jarunska ul. 2C, 10000, Zagreb, Hrvatska",45.7845726013,15.947303772,,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11268730,2018-04-20,2018-04-20,,UTC,,743139,seangyeal,2018-04-21 15:25:52 UTC,2019-09-17 16:14:37 UTC,needs_id,,https://www.inaturalist.org/observations/11268730,https://static.inaturalist.org/photos/16017419/medium.jpeg?1524324412,,"",,false,1,0,false,2,"Wangdue - Tsirang Hwy, Bhutan",27.0032993947,90.1307248324,516,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11271075,Fri Apr 20 2018 23:29:18 GMT-0400 (EDT),2018-04-20,2018-04-21 03:29:18 UTC,Eastern Time (US & Canada),,534001,pamdarrow,2018-04-21 16:15:32 UTC,2018-06-01 00:31:56 UTC,needs_id,,https://www.inaturalist.org/observations/11271075,https://static.inaturalist.org/photos/16021664/medium.jpg?1524327366,,"",,false,1,0,false,3,"Rutland County, US-VT, US",43.49269409,-72.80266109,165,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
11275067,2016-07-10,2016-07-10,,Africa/Johannesburg,,383144,tonyrebelo,2016-07-29 15:22:07 UTC,2019-10-06 17:00:33 UTC,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/11275067,https://static.inaturalist.org/photos/16029228/medium.jpg?1524332247,,"",<h3>Mossie</h3><br>,false,3,0,false,,Dreyersdal Road Bergvliet,-34.0533083056,18.4565698889,1,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Aves,52134
